"Date","Price","Open","High","Low","Vol.","Change %"
"16/08/2019","7,684.30","7,738.35","7,756.60","7,636.20","24.32M","-0.77%"
"14/08/2019","7,744.30","7,859.10","7,866.20","7,550.55","36.68M","-1.37%"
"13/08/2019","7,851.95","7,909.30","7,984.85","7,789.15","32.15M","-0.91%"
"09/08/2019","7,924.05","8,014.95","8,049.10","7,896.40","23.40M","-0.51%"
"08/08/2019","7,964.80","7,919.10","7,994.10","7,854.20","33.15M","1.08%"
"07/08/2019","7,879.75","7,833.70","7,959.95","7,823.75","25.44M","0.78%"
"06/08/2019","7,818.50","7,790.90","7,905.90","7,783.75","20.75M","0.14%"
"05/08/2019","7,807.95","7,819.90","7,881.85","7,735.05","17.97M","-0.77%"
"02/08/2019","7,868.20","7,841.95","7,963.95","7,781.85","19.84M","-0.13%"
"01/08/2019","7,878.75","7,945.05","7,963.15","7,790.10","16.89M","-1.36%"
"31/07/2019","7,987.50","7,857.60","7,999.60","7,801.85","23.03M","1.39%"
"30/07/2019","7,877.75","8,039.45","8,205.25","7,853.60","29.03M","-2.02%"
"29/07/2019","8,039.80","8,177.15","8,184.00","7,994.15","17.18M","-1.70%"
"26/07/2019","8,178.90","8,113.40","8,210.10","8,050.05","23.00M","1.04%"
"25/07/2019","8,094.35","7,942.50","8,116.60","7,931.40","26.92M","2.19%"
"24/07/2019","7,920.65","8,057.15","8,071.25","7,890.20","16.88M","-1.77%"
"23/07/2019","8,063.65","8,142.05","8,165.05","8,043.25","18.08M","-0.70%"
"22/07/2019","8,120.85","8,028.50","8,189.20","7,976.05","24.48M","1.00%"
"19/07/2019","8,040.10","8,253.75","8,288.00","8,029.95","31.69M","-2.23%"
"18/07/2019","8,223.15","8,328.00","8,329.95","8,207.20","16.07M","-1.29%"
"17/07/2019","8,330.75","8,351.95","8,363.75","8,288.50","19.42M","-0.21%"
"16/07/2019","8,347.95","8,227.35","8,360.15","8,194.90","23.48M","1.41%"
"15/07/2019","8,231.85","8,198.75","8,276.55","8,151.75","30.22M","1.07%"
"12/07/2019","8,144.30","8,132.40","8,189.00","8,083.90","25.15M","0.42%"
"11/07/2019","8,110.05","8,068.30","8,152.90","8,049.70","23.32M","1.26%"
"10/07/2019","8,009.50","8,011.80","8,060.70","7,963.25","20.17M","-0.03%"
"09/07/2019","8,012.05","7,810.15","8,053.45","7,795.25","28.91M","2.70%"
"08/07/2019","7,801.75","7,862.80","7,922.00","7,791.10","19.68M","-1.57%"
"05/07/2019","7,926.50","8,058.65","8,082.70","7,911.20","16.99M","-1.50%"
"04/07/2019","8,046.80","8,099.45","8,138.90","8,035.15","16.01M","-0.56%"
"03/07/2019","8,092.20","8,120.75","8,120.75","8,032.25","16.08M","-0.12%"
"02/07/2019","8,101.65","8,185.40","8,198.30","8,068.00","14.26M","-0.94%"
"01/07/2019","8,178.80","8,085.40","8,192.45","8,085.35","12.21M","1.41%"
"28/06/2019","8,065.15","8,116.80","8,202.65","8,031.35","22.24M","-0.28%"
"27/06/2019","8,088.00","8,080.15","8,140.95","8,018.25","23.37M","0.02%"
"26/06/2019","8,086.30","7,927.50","8,121.25","7,915.00","28.57M","1.75%"
"25/06/2019","7,947.20","7,889.30","7,961.55","7,847.10","24.32M","0.57%"
"24/06/2019","7,902.00","7,921.55","7,935.75","7,867.80","26.14M","-0.12%"
"21/06/2019","7,911.55","8,011.50","8,033.30","7,895.10","26.02M","-1.46%"
"20/06/2019","8,029.00","7,758.80","8,043.30","7,737.00","21.70M","3.06%"
"19/06/2019","7,790.50","7,943.45","7,958.10","7,753.75","22.72M","-1.60%"
"18/06/2019","7,916.95","7,980.15","8,032.35","7,878.80","17.43M","-0.73%"
"17/06/2019","7,975.25","8,098.30","8,131.20","7,962.50","17.73M","-1.34%"
"14/06/2019","8,083.55","8,138.05","8,142.95","7,954.60","26.96M","-0.80%"
"13/06/2019","8,148.55","8,163.45","8,193.70","8,062.55","16.85M","-0.37%"
"12/06/2019","8,179.15","8,243.90","8,262.60","8,137.30","21.12M","-0.78%"
"11/06/2019","8,243.50","8,237.85","8,277.30","8,114.50","31.24M","-0.04%"
"10/06/2019","8,246.70","8,215.05","8,265.40","8,185.40","16.51M","0.82%"
"07/06/2019","8,179.60","8,274.70","8,289.85","8,096.55","23.03M","-1.20%"
"06/06/2019","8,279.10","8,464.35","8,466.50","8,262.10","19.43M","-1.82%"
"04/06/2019","8,432.95","8,524.80","8,602.05","8,342.85","16.64M","-1.21%"
"03/06/2019","8,536.60","8,459.85","8,547.35","8,371.95","19.18M","0.96%"
"31/05/2019","8,455.10","8,503.30","8,544.25","8,403.60","21.53M","-0.23%"
"30/05/2019","8,474.70","8,479.65","8,531.30","8,459.80","29.27M","-0.12%"
"29/05/2019","8,484.65","8,554.50","8,567.05","8,431.60","53.11K","-0.34%"
"28/05/2019","8,513.85","8,552.35","8,599.15","8,492.40","46.67K","-0.13%"
"27/05/2019","8,525.00","8,593.80","8,607.45","8,493.45","20.51K","-0.97%"
"24/05/2019","8,608.45","8,529.40","8,620.20","8,515.65","15.48K","1.30%"
"23/05/2019","8,497.60","8,613.30","8,626.10","8,472.20","25.85K","-0.16%"
"22/05/2019","8,510.85","8,498.05","8,584.95","8,413.30","24.92K","0.27%"
"21/05/2019","8,488.25","8,517.00","8,725.80","8,471.60","26.58K","-0.21%"
"20/05/2019","8,505.95","8,640.00","8,675.30","8,415.25","23.98K","0.67%"
"17/05/2019","8,448.95","8,540.90","8,542.70","8,387.90","32.72K","-1.50%"
"16/05/2019","8,577.35","8,592.10","8,606.80","8,293.05","53.50K","-0.21%"
"15/05/2019","8,595.75","8,690.70","8,756.55","8,562.75","22.50K","-1.02%"
"14/05/2019","8,683.90","8,573.65","8,762.20","8,516.10","30.90K","1.52%"
"13/05/2019","8,553.50","8,904.80","8,906.40","8,244.65","36.66K","-4.37%"
"10/05/2019","8,944.60","8,964.70","9,012.75","8,914.95","12.72K","-0.36%"
"09/05/2019","8,976.90","8,963.55","9,011.60","8,881.60","16.03K","-0.29%"
"08/05/2019","9,003.35","9,144.10","9,146.75","8,973.40","16.20K","-1.58%"
"07/05/2019","9,148.20","9,215.45","9,229.80","9,126.85","14.31K","-0.45%"
"06/05/2019","9,189.75","9,121.35","9,226.85","9,110.95","15.77K","-0.33%"
"03/05/2019","9,220.45","9,307.35","9,324.20","9,193.05","15.82K","-0.76%"
"02/05/2019","9,291.30","9,379.15","9,419.70","9,271.85","17.48K","-1.18%"
"30/04/2019","9,402.50","9,468.60","9,471.85","9,307.20","21.19K","-0.63%"
"26/04/2019","9,461.70","9,493.60","9,578.40","9,440.15","21.92K","0.20%"
"25/04/2019","9,442.55","9,435.45","9,534.55","9,423.50","21.49K","-0.17%"
"24/04/2019","9,459.00","9,383.40","9,474.60","9,358.35","12.75K","0.75%"
"23/04/2019","9,388.80","9,294.00","9,422.00","9,290.55","17.09K","1.11%"
"22/04/2019","9,285.45","9,392.25","9,410.65","9,260.95","8.01K","-1.32%"
"18/04/2019","9,409.90","9,442.55","9,450.95","9,338.65","11.80K","-0.08%"
"16/04/2019","9,417.80","9,460.10","9,474.10","9,410.20","11.48K","0.00%"
"15/04/2019","9,417.75","9,431.80","9,447.45","9,358.75","10.24K","-0.09%"
"12/04/2019","9,426.45","9,398.25","9,448.45","9,383.75","18.47K","0.38%"
"11/04/2019","9,391.15","9,386.75","9,422.00","9,355.90","13.25K","-0.18%"
"10/04/2019","9,407.90","9,308.20","9,520.30","9,305.50","19.98K","0.80%"
"09/04/2019","9,333.30","9,231.95","9,349.85","9,207.45","13.96K","0.97%"
"08/04/2019","9,243.90","9,292.10","9,329.40","9,219.00","11.97K","-0.30%"
"05/04/2019","9,271.55","9,314.30","9,332.10","9,259.45","17.34K","0.09%"
"04/04/2019","9,263.40","9,193.30","9,278.70","9,181.65","15.41K","0.91%"
"03/04/2019","9,180.30","9,312.25","9,341.25","9,163.50","14.75K","-1.25%"
"02/04/2019","9,296.95","9,419.25","9,425.95","9,272.40","12.63K","-0.84%"
"01/04/2019","9,375.40","9,367.60","9,416.95","9,353.65","18.36K","0.31%"
"29/03/2019","9,346.55","9,243.10","9,366.65","9,240.80","20.44K","1.60%"
"28/03/2019","9,199.40","9,172.20","9,235.25","9,126.90","26.76K","0.55%"
"27/03/2019","9,148.80","9,267.40","9,322.05","9,120.30","14.89K","-1.04%"
"26/03/2019","9,245.00","9,210.60","9,259.70","9,164.40","13.19K","0.82%"
"25/03/2019","9,170.15","9,159.95","9,181.80","9,081.55","14.74K","-0.32%"
"22/03/2019","9,199.35","9,298.50","9,338.30","9,188.10","14.42K","-0.70%"
"20/03/2019","9,264.50","9,259.30","9,300.80","9,231.65","12.72K","0.22%"
"19/03/2019","9,244.60","9,230.70","9,312.20","9,216.30","15.99K","0.43%"
"18/03/2019","9,204.95","9,224.05","9,240.90","9,133.80","15.52K","-0.18%"
"15/03/2019","9,221.75","9,203.95","9,256.25","9,178.60","22.49K","0.40%"
"14/03/2019","9,184.90","9,102.10","9,209.20","9,077.35","20.14K","0.93%"
"13/03/2019","9,100.25","9,298.70","9,318.15","9,070.60","21.20K","-1.88%"
"12/03/2019","9,274.80","9,212.60","9,345.10","9,202.70","24.79K","1.31%"
"11/03/2019","9,155.05","9,052.95","9,168.45","9,047.15","14.44K","1.48%"
"08/03/2019","9,021.85","9,038.85","9,085.20","9,007.80","15.83K","-0.26%"
"07/03/2019","9,045.65","9,129.65","9,209.15","9,021.50","24.34K","-1.19%"
"06/03/2019","9,155.00","9,088.45","9,193.05","9,026.60","23.51K","1.11%"
"05/03/2019","9,054.65","8,975.20","9,066.40","8,937.90","16.05K","0.91%"
"01/03/2019","8,972.65","8,909.00","8,993.80","8,882.20","16.22K","0.99%"
"28/02/2019","8,884.85","8,918.95","8,934.40","8,871.40","27.13K","0.21%"
"27/02/2019","8,866.20","8,859.55","8,975.40","8,799.45","23.52K","0.42%"
"26/02/2019","8,829.45","8,733.95","8,869.80","8,659.10","16.63K","0.15%"
"25/02/2019","8,816.20","8,795.35","8,858.20","8,738.10","17.24K","0.50%"
"22/02/2019","8,772.60","8,718.60","8,778.40","8,698.85","13.07K","0.76%"
"21/02/2019","8,706.35","8,632.25","8,721.95","8,606.05","13.87K","1.16%"
"20/02/2019","8,606.35","8,600.95","8,621.00","8,551.45","14.22K","0.63%"
"19/02/2019","8,552.70","8,611.10","8,636.95","8,539.75","16.70K","-0.25%"
"18/02/2019","8,573.95","8,703.60","8,744.25","8,560.50","20.00K","-0.80%"
"15/02/2019","8,643.30","8,890.95","8,893.45","8,252.10","35.52K","-3.11%"
"14/02/2019","8,920.90","8,835.50","8,944.65","8,809.70","19.21K","0.92%"
"13/02/2019","8,839.75","9,000.10","9,009.15","8,803.55","44.82K","-0.73%"
"12/02/2019","8,904.95","8,839.90","8,948.05","8,795.25","19.30K","0.76%"
"11/02/2019","8,838.00","8,924.95","8,957.30","8,772.60","17.15K","-1.63%"
"08/02/2019","8,984.85","9,060.80","9,060.80","8,921.60","21.85K","-0.79%"
"07/02/2019","9,056.15","8,937.95","9,088.55","8,937.95","39.48K","1.68%"
"06/02/2019","8,906.90","8,803.40","8,955.00","8,703.40","27.89K","1.21%"
"05/02/2019","8,800.60","8,828.50","8,887.45","8,764.50","16.55K","-0.13%"
"04/02/2019","8,811.90","8,992.10","8,998.25","8,772.90","16.73K","-1.76%"
"01/02/2019","8,969.55","8,810.65","8,991.95","8,806.40","13.28K","1.63%"
"31/01/2019","8,825.35","8,748.45","8,866.55","8,713.80","27.55K","1.04%"
"30/01/2019","8,734.60","8,771.50","8,784.00","8,692.90","13.83K","-0.25%"
"29/01/2019","8,756.90","8,635.15","8,786.55","8,562.35","19.23K","1.07%"
"28/01/2019","8,663.90","8,886.15","8,886.15","8,638.25","19.76K","-2.55%"
"25/01/2019","8,891.00","8,928.80","8,960.65","8,851.75","23.39K","-0.04%"
"24/01/2019","8,894.50","8,956.45","9,001.05","8,845.95","26.56K","-0.58%"
"23/01/2019","8,946.20","8,905.20","8,969.50","8,855.10","35.86K","0.60%"
"22/01/2019","8,892.60","8,791.85","8,903.30","8,783.05","46.97K","1.81%"
"21/01/2019","8,734.70","8,694.20","8,833.70","8,694.20","58.20K","0.52%"
"18/01/2019","8,689.60","8,911.75","8,912.55","8,616.85","95.83K","-2.70%"
"17/01/2019","8,930.50","9,069.60","9,097.55","8,905.40","17.95K","-1.37%"
"16/01/2019","9,054.20","9,019.40","9,069.50","8,989.75","15.57K","0.30%"
"15/01/2019","9,027.50","8,984.95","9,035.40","8,958.60","12.39K","0.87%"
"14/01/2019","8,949.30","8,915.70","8,961.25","8,879.70","15.81K","0.53%"
"11/01/2019","8,902.45","8,943.60","8,968.65","8,867.45","14.56K","-0.36%"
"10/01/2019","8,934.80","8,878.70","8,945.25","8,866.35","14.21K","0.32%"
"09/01/2019","8,906.70","8,898.50","8,930.45","8,831.80","18.63K","0.47%"
"08/01/2019","8,864.75","8,764.10","8,873.15","8,754.15","24.54K","1.51%"
"07/01/2019","8,732.65","8,840.60","8,847.15","8,711.50","11.25K","-0.63%"
"04/01/2019","8,788.05","8,744.70","8,804.05","8,683.80","14.34K","0.75%"
"03/01/2019","8,722.30","8,856.50","8,867.55","8,704.50","17.52K","-1.33%"
"02/01/2019","8,839.95","8,856.00","8,884.10","8,765.30","17.51K","-0.47%"
"01/01/2019","8,881.95","8,890.55","8,929.70","8,852.65","15.07K","0.15%"
"31/12/2018","8,868.70","8,866.95","8,905.30","8,824.20","17.11K","0.62%"
"28/12/2018","8,814.20","8,700.30","8,840.45","8,698.05","22.83K","1.71%"
"27/12/2018","8,665.75","8,774.85","8,779.25","8,653.85","22.26K","-0.22%"
"26/12/2018","8,684.85","8,694.15","8,710.65","8,549.40","18.33K","-0.48%"
"24/12/2018","8,726.35","8,804.60","8,850.90","8,699.45","19.77K","-0.54%"
"21/12/2018","8,774.05","8,851.90","8,913.65","8,741.25","18.88K","-0.90%"
"20/12/2018","8,853.80","8,782.90","8,877.85","8,774.70","17.84K","0.34%"
"19/12/2018","8,823.45","8,864.00","8,893.85","8,804.90","17.88K","-0.19%"
"18/12/2018","8,840.40","8,748.25","8,853.10","8,716.00","23.68K","0.79%"
"17/12/2018","8,771.30","8,775.35","8,829.80","8,746.50","21.25K","0.51%"
"14/12/2018","8,726.40","8,803.90","8,860.45","8,660.40","24.35K","-0.96%"
"13/12/2018","8,810.80","8,794.25","8,870.05","8,720.70","32.73K","0.11%"
"12/12/2018","8,801.50","8,779.40","8,859.45","8,691.00","31.99K","0.63%"
"11/12/2018","8,746.60","8,417.65","8,788.80","8,417.65","39.98K","2.48%"
"10/12/2018","8,535.30","8,539.10","8,615.85","8,504.90","38.35K","-1.70%"
"07/12/2018","8,682.60","8,743.90","8,811.85","8,641.85","42.41K","-0.04%"
"06/12/2018","8,686.50","8,796.95","8,854.15","8,653.00","70.19K","-1.43%"
"05/12/2018","8,812.20","9,049.60","9,075.95","8,717.40","63.88K","-2.78%"
"04/12/2018","9,064.40","9,071.90","9,157.60","9,040.85","55.34K","0.12%"
"03/12/2018","9,053.40","9,108.05","9,150.40","8,985.15","76.35K","-2.40%"
"30/11/2018","9,275.70","9,118.85","9,289.55","9,107.70","37.11K","2.04%"
"29/11/2018","9,090.65","9,048.65","9,127.95","9,015.85","27.48K","0.84%"
"28/11/2018","9,014.80","9,014.95","9,090.95","8,965.85","25.55K","-0.48%"
"27/11/2018","9,058.45","9,249.20","9,274.40","8,977.50","53.57K","-1.33%"
"26/11/2018","9,180.50","9,323.40","9,352.40","9,104.00","16.19K","-1.31%"
"22/11/2018","9,302.30","9,373.15","9,381.55","9,287.25","11.75K","-0.78%"
"21/11/2018","9,375.10","9,314.00","9,415.85","9,305.95","18.79K","1.70%"
"20/11/2018","9,218.70","9,363.75","9,383.80","9,200.95","12.05K","-1.92%"
"19/11/2018","9,399.25","9,386.20","9,416.15","9,310.45","14.83K","1.05%"
"16/11/2018","9,301.35","9,256.85","9,358.70","9,230.20","17.14K","0.90%"
"15/11/2018","9,218.55","9,233.95","9,305.90","9,162.55","21.66K","0.03%"
"14/11/2018","9,216.15","9,437.40","9,447.85","9,153.40","40.01K","-2.19%"
"13/11/2018","9,422.55","9,568.20","9,603.25","9,327.05","24.45K","-1.41%"
"12/11/2018","9,557.50","9,683.90","9,730.85","9,539.75","22.88K","-0.90%"
"09/11/2018","9,643.90","9,554.35","9,682.30","9,513.95","25.08K","1.49%"
"07/11/2018","9,502.10","9,514.35","9,524.05","9,499.40","0.20K","0.50%"
"06/11/2018","9,454.95","9,455.60","9,507.25","9,400.50","30.20K","-0.06%"
"05/11/2018","9,460.50","9,542.00","9,658.60","9,369.40","23.47K","-0.91%"
"02/11/2018","9,547.85","9,652.20","9,690.95","9,520.95","13.68K","-0.64%"
"01/11/2018","9,609.15","9,765.90","9,801.95","9,589.15","17.40K","-1.52%"
"31/10/2018","9,757.50","9,473.05","9,778.25","9,436.70","26.31K","2.33%"
"30/10/2018","9,535.30","9,583.80","9,626.55","9,492.00","17.63K","-0.57%"
"29/10/2018","9,590.40","9,172.15","9,612.95","9,168.85","23.12K","5.21%"
"26/10/2018","9,115.10","9,182.30","9,191.00","9,021.20","22.98K","-0.30%"
"25/10/2018","9,142.70","9,246.70","9,345.35","9,118.25","27.98K","-2.05%"
"24/10/2018","9,334.40","9,441.65","9,494.05","9,232.90","19.53K","-0.36%"
"23/10/2018","9,368.25","9,612.65","9,633.95","9,335.25","17.20K","-2.89%"
"22/10/2018","9,646.65","9,704.85","9,751.80","9,631.65","18.06K","-0.04%"
"19/10/2018","9,650.30","9,657.75","9,805.30","9,549.90","21.58K","-0.37%"
"17/10/2018","9,686.40","9,911.25","9,925.05","9,652.95","14.44K","-1.53%"
"16/10/2018","9,836.75","9,805.10","9,881.10","9,727.30","16.84K","0.64%"
"15/10/2018","9,774.10","9,559.20","9,793.20","9,519.00","17.76K","2.61%"
"12/10/2018","9,525.60","9,545.60","9,676.95","9,449.50","18.66K","0.39%"
"11/10/2018","9,488.65","9,531.65","9,725.70","9,452.10","17.61K","-2.89%"
"10/10/2018","9,771.35","9,672.30","9,828.30","9,647.50","20.06K","1.38%"
"09/10/2018","9,638.75","9,543.95","9,724.40","9,414.85","20.59K","1.40%"
"08/10/2018","9,505.80","9,503.05","9,644.35","9,384.20","17.38K","-0.44%"
"05/10/2018","9,547.35","9,578.10","9,776.45","9,498.20","20.67K","-0.87%"
"04/10/2018","9,630.75","9,869.35","9,918.35","9,496.00","21.28K","-3.22%"
"03/10/2018","9,950.90","10,039.45","10,142.55","9,924.85","20.46K","-0.83%"
"01/10/2018","10,034.40","9,987.40","10,067.55","9,775.70","19.09K","0.62%"
"28/09/2018","9,972.45","10,111.70","10,149.45","9,881.55","25.94K","-1.19%"
"27/09/2018","10,092.45","10,314.60","10,336.05","10,077.15","24.65K","-1.91%"
"26/09/2018","10,289.30","10,335.20","10,440.40","10,213.35","25.44K","0.43%"
"25/09/2018","10,245.15","10,007.70","10,269.35","9,992.85","26.77K","2.51%"
"24/09/2018","9,994.75","10,328.95","10,375.20","9,952.20","22.59K","-2.51%"
"21/09/2018","10,252.35","10,542.95","10,605.35","9,861.35","36.38K","-1.96%"
"19/09/2018","10,456.95","10,559.55","10,636.85","10,341.70","28.06K","-0.08%"
"18/09/2018","10,465.40","10,524.85","10,652.85","10,433.70","25.23K","-0.37%"
"17/09/2018","10,504.15","10,634.00","10,739.70","10,474.40","28.42K","-1.40%"
"14/09/2018","10,652.85","10,534.95","10,673.10","10,499.40","29.30K","2.51%"
"12/09/2018","10,391.60","10,266.30","10,417.40","10,152.45","34.24K","1.09%"
"11/09/2018","10,279.05","10,502.80","10,577.85","10,244.35","31.68K","-1.60%"
"10/09/2018","10,446.50","10,624.50","10,786.35","10,414.55","42.50K","-2.01%"
"07/09/2018","10,661.25","10,475.75","10,704.60","10,361.80","78.16K","0.74%"
"06/09/2018","10,583.15","10,371.50","10,595.55","10,333.50","47.53K","2.72%"
"05/09/2018","10,303.40","10,211.40","10,378.70","10,170.60","29.29K","0.96%"
"04/09/2018","10,205.55","10,383.55","10,422.45","10,119.80","24.60K","-1.49%"
"03/09/2018","10,359.90","10,463.40","10,577.85","10,318.45","35.23K","-0.30%"
"31/08/2018","10,390.95","10,157.25","10,445.05","10,155.15","42.24K","2.67%"
"30/08/2018","10,120.55","10,024.70","10,148.30","10,001.35","27.40K","1.12%"
"29/08/2018","10,008.90","10,062.70","10,136.40","9,980.85","20.00K","-0.41%"
"28/08/2018","10,050.10","10,132.50","10,243.20","10,030.25","20.56K","-0.44%"
"27/08/2018","10,094.20","10,113.95","10,152.70","10,028.25","22.27K","0.33%"
"24/08/2018","10,061.10","10,083.30","10,086.35","9,879.00","24.70K","-0.16%"
"23/08/2018","10,076.80","10,017.40","10,142.45","9,999.45","33.63K","1.27%"
"21/08/2018","9,950.50","9,839.80","9,992.75","9,745.05","29.23K","1.54%"
"20/08/2018","9,799.15","9,725.70","9,824.40","9,723.35","33.02K","1.09%"
"17/08/2018","9,693.85","9,643.65","9,780.95","9,639.90","40.71K","1.03%"
"16/08/2018","9,595.35","9,519.50","9,613.00","9,474.70","46.89K","1.20%"
"14/08/2018","9,481.15","9,205.90","9,529.45","9,147.60","46.41K","3.21%"
"13/08/2018","9,186.60","9,117.35","9,245.15","9,094.25","17.76K","0.53%"
"10/08/2018","9,138.25","9,243.10","9,281.90","9,102.55","20.76K","-1.21%"
"09/08/2018","9,249.95","9,345.95","9,434.15","9,199.25","32.35K","-0.62%"
"08/08/2018","9,307.25","9,379.00","9,442.35","9,275.55","27.45K","-0.68%"
"07/08/2018","9,371.05","9,462.80","9,462.80","9,327.75","14.29K","-0.40%"
"06/08/2018","9,408.60","9,551.20","9,597.40","9,396.45","17.93K","-0.97%"
"03/08/2018","9,500.75","9,468.65","9,558.50","9,463.10","17.64K","0.81%"
"02/08/2018","9,424.65","9,308.90","9,518.70","9,302.55","25.48K","1.32%"
"01/08/2018","9,301.70","9,190.45","9,313.05","9,168.50","16.04K","1.33%"
"31/07/2018","9,179.40","9,125.80","9,210.75","9,088.00","18.35K","0.70%"
"30/07/2018","9,115.55","9,021.90","9,156.70","8,978.40","16.69K","0.85%"
"27/07/2018","9,039.00","9,021.70","9,106.40","8,982.25","24.83K","0.49%"
"26/07/2018","8,994.65","8,938.00","9,054.05","8,908.60","17.75K","0.28%"
"25/07/2018","8,969.25","9,089.00","9,098.45","8,942.40","11.45K","-0.88%"
"24/07/2018","9,049.05","8,943.95","9,063.65","8,929.45","13.52K","1.25%"
"23/07/2018","8,937.40","8,917.45","8,951.65","8,858.15","12.35K","0.47%"
"20/07/2018","8,895.25","8,752.15","8,914.50","8,727.70","17.45K","1.66%"
"19/07/2018","8,749.90","8,910.80","8,914.85","8,724.65","12.72K","-1.53%"
"18/07/2018","8,885.65","8,970.10","8,997.10","8,833.40","21.45K","-0.45%"
"17/07/2018","8,926.10","8,785.30","8,955.55","8,743.85","16.39K","1.59%"
"16/07/2018","8,786.40","9,132.30","9,132.30","8,753.90","20.77K","-4.12%"
"13/07/2018","9,164.00","9,255.55","9,275.80","9,142.20","11.97K","-0.87%"
"12/07/2018","9,244.10","9,271.85","9,348.30","9,198.60","16.29K","0.17%"
"11/07/2018","9,228.70","9,258.90","9,330.55","9,208.05","14.94K","-0.51%"
"10/07/2018","9,276.10","9,343.90","9,356.50","9,225.35","14.27K","-0.34%"
"09/07/2018","9,307.60","9,241.50","9,336.75","9,236.50","13.65K","1.28%"
"06/07/2018","9,189.90","9,273.25","9,360.00","9,159.00","16.33K","-0.91%"
"05/07/2018","9,274.25","9,429.90","9,462.40","9,255.60","17.01K","-1.33%"
"04/07/2018","9,399.60","9,355.10","9,460.95","9,337.70","29.26K","0.80%"
"03/07/2018","9,325.30","9,157.25","9,348.35","9,079.60","23.86K","2.10%"
"02/07/2018","9,133.90","9,198.90","9,223.75","9,092.30","13.35K","-0.43%"
"29/06/2018","9,173.15","9,172.80","9,218.60","9,083.50","16.02K","0.26%"
"28/06/2018","9,149.40","9,268.10","9,344.15","9,119.70","25.96K","-1.23%"
"27/06/2018","9,263.45","9,277.65","9,305.10","9,179.50","24.63K","0.17%"
"26/06/2018","9,247.75","9,275.65","9,305.40","9,228.40","16.91K","-0.42%"
"25/06/2018","9,286.80","9,360.75","9,469.90","9,260.65","33.70K","-0.79%"
"22/06/2018","9,360.90","9,195.40","9,389.00","9,082.25","27.45K","1.76%"
"21/06/2018","9,198.80","9,343.55","9,345.85","9,177.50","17.52K","-1.00%"
"20/06/2018","9,291.35","9,292.40","9,371.55","9,204.80","25.78K","0.40%"
"19/06/2018","9,253.95","9,323.40","9,424.15","9,234.30","27.88K","-0.70%"
"18/06/2018","9,319.30","9,314.90","9,390.55","9,190.05","21.68K","0.03%"
"15/06/2018","9,316.25","9,159.40","9,352.20","9,151.45","53.25K","2.24%"
"14/06/2018","9,112.45","8,964.35","9,133.45","8,923.25","37.93K","1.83%"
"13/06/2018","8,948.95","8,949.90","9,084.35","8,914.20","45.28K","0.88%"
"12/06/2018","8,870.45","8,669.30","8,902.60","8,665.45","36.06K","2.58%"
"11/06/2018","8,647.15","8,624.70","8,780.75","8,610.95","31.87K","0.50%"
"08/06/2018","8,603.95","8,234.35","8,647.15","8,220.95","51.77K","4.26%"
"07/06/2018","8,252.15","8,259.20","8,294.00","8,210.90","9.84K","0.22%"
"06/06/2018","8,233.65","8,126.90","8,245.10","8,078.30","21.62K","1.43%"
"05/06/2018","8,117.75","8,226.65","8,232.05","8,019.30","29.80K","-1.07%"
"04/06/2018","8,205.80","8,263.70","8,323.50","8,176.80","15.47K","-0.09%"
"01/06/2018","8,213.20","8,248.70","8,297.80","8,181.60","14.59K","-0.09%"
"31/05/2018","8,220.25","8,351.00","8,355.35","8,181.30","42.89K","-1.21%"
"30/05/2018","8,321.10","8,341.35","8,411.15","8,297.75","18.01K","-1.06%"
"29/05/2018","8,410.45","8,464.80","8,556.30","8,381.50","25.88K","-1.03%"
"28/05/2018","8,498.20","8,404.25","8,553.60","8,381.30","32.19K","2.42%"
"25/05/2018","8,297.25","8,247.65","8,320.10","8,156.35","17.97K","1.10%"
"24/05/2018","8,207.00","8,115.05","8,231.65","8,063.30","13.60K","1.70%"
"23/05/2018","8,069.70","8,100.85","8,239.35","8,050.00","17.86K","-0.61%"
"22/05/2018","8,118.90","7,993.25","8,152.10","7,900.35","16.55K","1.70%"
"21/05/2018","7,983.20","8,211.35","8,218.15","7,956.05","14.65K","-2.78%"
"18/05/2018","8,211.85","8,441.70","8,443.75","8,195.35","20.31K","-2.27%"
"17/05/2018","8,403.00","8,417.00","8,461.25","8,328.85","15.79K","0.05%"
"16/05/2018","8,399.10","8,383.20","8,425.10","8,287.10","16.48K","-0.02%"
"15/05/2018","8,401.15","8,449.50","8,520.55","8,313.00","18.46K","-0.72%"
"14/05/2018","8,462.05","8,458.35","8,598.05","8,438.00","14.94K","0.19%"
"11/05/2018","8,445.70","8,555.40","8,565.45","8,403.35","18.02K","-1.16%"
"10/05/2018","8,544.95","8,724.10","8,734.35","8,518.70","13.75K","-1.83%"
"09/05/2018","8,704.10","8,754.05","8,766.05","8,693.50","8.41K","-0.56%"
"08/05/2018","8,753.25","8,812.95","8,882.35","8,734.95","9.02K","-0.24%"
"07/05/2018","8,774.40","8,828.75","8,848.35","8,674.20","12.00K","-0.49%"
"04/05/2018","8,817.45","8,962.00","8,963.85","8,801.60","11.79K","-1.66%"
"03/05/2018","8,966.30","8,968.70","8,977.70","8,796.85","15.59K","0.06%"
"02/05/2018","8,961.05","9,086.95","9,110.55","8,921.75","12.64K","-1.10%"
